ESTIMATED_PATIENTS,PROVIDER_COUNT,TOTAL_BENEFICIARIES,TOTAL_SERVICES,PATIENTS_PER_PROVIDER,MEDIAN_PATIENTS_PER_PROVIDER,MEAN_PATIENTS_PER_PROVIDER,REQUIRED_SPECIALTY_Cardiology,REQUIRED_SPECIALTY_Endocrinology,REQUIRED_SPECIALTY_Psychiatry,REQUIRED_SPECIALTY_Pulmonary,REQUIRED_SPECIALTY_Rheumatology
0.28808506637229764,0.6175713988598247,1.1975880153822223,1.9654320472156623,0.27618802514343715,-0.9489843709756773,-0.9659769711537248,0.0,0.0,0.0,1.0,0.0
0.05382646664309875,0.6175713988598247,-0.5516770836943325,-0.536793274784507,0.015827178922718097,1.6276866518733035,1.5818236366153744,0.0,1.0,0.0,0.0,0.0
0.06902142936989722,-0.18905246903872183,0.300742575696941,0.13495344709398216,0.5869985387428545,-0.9489843709756773,-0.9659769711537248,0.0,0.0,0.0,1.0,0.0
-0.2898499016361177,-0.18905246903872183,-0.1088075863884429,0.03333673895775791,-0.21071854428498868,-0.9489843709756773,-0.9659769711537248,0.0,0.0,0.0,1.0,0.0
-0.23601832467789866,0.6175713988598247,-0.32260665405335515,-0.40370122188235913,-0.3063135460207362,1.6276866518733035,1.5818236366153744,0.0,1.0,0.0,0.0,0.0
-0.3697024136103207,-0.9956763369372683,-0.7946305696771875,-0.7405433861830719,-0.5215680603330946,1.6276866518733035,1.5818236366153744,0.0,1.0,0.0,0.0,0.0
-0.35789385712633065,-0.9956763369372683,-0.7946305696771875,-0.7405433861830719,-0.5215680603330946,1.6276866518733035,1.5818236366153744,0.0,1.0,0.0,0.0,0.0
-0.21855990907378264,0.6175713988598247,0.908820443471172,0.8127713367043391,-0.28690982779815993,-1.162876035755522,-1.1802849814952894,0.0,0.0,1.0,0.0,0.0
-0.28997272466046825,2.2308191346569175,3.023209924339103,2.266450016105639,-0.44392393560627313,0.2763901856706533,0.41217777032063846,1.0,0.0,0.0,0.0,0.0
-0.20636533737040513,1.424195266758371,1.2073061548215365,0.6062655179664868,-0.35609367006353193,1.6276866518733035,1.5818236366153744,0.0,1.0,0.0,0.0,0.0
